Model,Data Stage,Item ID,Original Item ID,Inventory,Run,Response Class,Completion Status,Reasoning Source,Has Figure,Number of Figures,Confidence Raw,Confidence Normalized,AC,RC,Rep,Rep-LM,AD,CB,SRF,SRF-sub,CI,AT,CQ,EVAL,ML
Kimi K2.6,main item,BEMA-15,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-15,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-15,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-16,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-16,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-16,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-16,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-16,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-17,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-17,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-17,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-17,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-17,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-18,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-18,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-18,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-18,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-18,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-19,,BEMA,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-19,,BEMA,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-19,,BEMA,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-19,,BEMA,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-19,,BEMA,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-20,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-20,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-20,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-20,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-20,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-21,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-21,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-21,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-21,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-21,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-22,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-22,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-22,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-22,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-22,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-23,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-23,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-23,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-23,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-23,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-24,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-24,,BEMA,2,,DNF,provider auxiliary,true,2,,,AC-3,RC-4,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-24,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-24,,BEMA,4,,DNF,provider auxiliary,true,2,,,AC-3,RC-4,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-24,,BEMA,5,,DNF,visible output,true,2,,,AC-3,RC-4,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,BEMA-25,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-25,,BEMA,2,class_1,completed,provider auxiliary,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-25,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-25,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-25,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-26,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-26,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-26,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-26,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-26,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-27,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-27,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-27,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-27,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-27,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-28,,BEMA,1,class_2,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-28,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-2,RC-2,Rep-1,0,AD-3,CB-4,SRF-2,C,,,,,
Kimi K2.6,main item,BEMA-28,,BEMA,3,class_2,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-28,,BEMA,4,class_2,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-28,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-2,RC-2,Rep-1,0,AD-3,CB-4,SRF-2,C,,,,,
Kimi K2.6,main item,BEMA-29,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-29,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-29,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-29,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-29,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-30,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-30,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-30,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-30,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-30,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-31,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-31,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-31,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-31,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,BEMA-31,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Kimi K2.6,main item,TCE-01,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-01,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-01,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-01,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-01,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-02,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-02,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-02,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-02,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-02,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-03,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-03,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-03,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-03,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-03,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-04,,TCE,1,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-04,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-04,,TCE,3,class_1,completed,visible output,false,0,8,0.8,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-04,,TCE,4,class_2,completed,visible output,false,0,9,0.9,AC-2,RC-2,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-04,,TCE,5,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-05,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-05,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-05,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-05,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-05,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-06,,TCE,1,class_2,completed,visible output,false,0,7,0.7,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-06,,TCE,2,class_2,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-06,,TCE,3,class_2,completed,visible output,false,0,7,0.7,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-06,,TCE,4,class_2,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-06,,TCE,5,class_2,completed,visible output,false,0,8,0.8,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-07,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-07,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-07,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-07,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-07,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-08,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-08,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-08,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-08,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-08,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-09,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-09,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-09,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-09,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-09,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-10,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-10,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-10,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-10,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-10,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-11,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-11,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-11,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-11,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-11,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-12,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-12,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-12,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-12,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-12,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-13,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-13,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-13,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-13,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-13,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-14,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-14,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-14,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-14,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-14,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-15,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-15,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-15,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-15,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-15,,TCE,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-16,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-16,,TCE,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-16,,TCE,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Kimi K2.6,main item,TCE-16,,TCE,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
